chunk_id,source_id,record_type,document_type,jurisdiction,word_count,char_count,page_start,page_end,section,subsection,rule,subrule,clause,heading,topics,warning
MSCS_ACT_2002_SEC_104_SUB_4,MSCS_ACT_2002,child,act,Central,303,1729,64,65,104,4,,,,Offences and penalties,documents;elections;membership,
MSCS_ACT_2002_SEC_105,MSCS_ACT_2002,child,act,Central,64,382,65,65,105,,,,,Cognizance of offences,complaint;membership;multistate;registrar,
MSCS_ACT_2002_SEC_106,MSCS_ACT_2002,child,act,Central,51,299,65,65,106,,,,,"Copies of bye-laws, etc, to be open to inspection",byelaws;membership;multistate,
MSCS_ACT_2002_SEC_107,MSCS_ACT_2002,child,act,Central,141,892,65,66,107,,,,,"Place of keeping and inspection of, registers and returns",documents;membership;multistate;registration,
MSCS_ACT_2002_SEC_108,MSCS_ACT_2002,parent,act,Central,493,2984,66,67,108,,,,,"Inspection of books of account, etc., of multi-state cooperative",documents;meetings;membership;multistate;registrar,
MSCS_ACT_2002_SEC_108_SUB_1,MSCS_ACT_2002,child,act,Central,76,463,66,66,108,1,,,,"Inspection of books of account, etc., of multi-state cooperative",membership;multistate;registrar,
MSCS_ACT_2002_SEC_108_SUB_2,MSCS_ACT_2002,child,act,Central,84,491,66,66,108,2,,,,"Inspection of books of account, etc., of multi-state cooperative",multistate,
MSCS_ACT_2002_SEC_108_SUB_3,MSCS_ACT_2002,child,act,Central,47,300,66,66,108,3,,,,"Inspection of books of account, etc., of multi-state cooperative",multistate,
MSCS_ACT_2002_SEC_108_SUB_4,MSCS_ACT_2002,child,act,Central,53,299,66,67,108,4,,,,"Inspection of books of account, etc., of multi-state cooperative",multistate,
MSCS_ACT_2002_SEC_108_SUB_5,MSCS_ACT_2002,child,act,Central,127,756,67,67,108,5,,,,"Inspection of books of account, etc., of multi-state cooperative",documents;multistate;registrar,
MSCS_ACT_2002_SEC_108_SUB_6,MSCS_ACT_2002,child,act,Central,95,586,67,67,108,6,,,,"Inspection of books of account, etc., of multi-state cooperative",meetings;multistate;registrar,
MSCS_ACT_2002_SEC_110,MSCS_ACT_2002,child,act,Central,414,2384,67,68,110,,,,,Minutes of proceedings of general meetings and of board and other,meetings;membership;multistate;timeline,
MSCS_ACT_2002_SEC_111,MSCS_ACT_2002,child,act,Central,25,156,68,68,111,,,,,Minutes to be evidence,meetings,
MSCS_ACT_2002_SEC_112,MSCS_ACT_2002,child,act,Central,93,541,68,69,112,,,,,Presumptions to be drawn where minutes duly and signed,meetings;multistate,
MSCS_ACT_2002_SEC_113,MSCS_ACT_2002,child,act,Central,52,317,69,69,113,,,,,Inspection of minutes book of general meetings,meetings;membership;multistate,
MSCS_ACT_2002_SEC_114,MSCS_ACT_2002,child,act,Central,39,216,69,69,114,,,,,Liquidator to be public servant,,
MSCS_ACT_2002_SEC_115,MSCS_ACT_2002,child,act,Central,95,559,69,69,115,,,,,Notice necessary in suits,claim;management;multistate;registrar,
MSCS_ACT_2002_SEC_116,MSCS_ACT_2002,child,act,Central,106,674,69,69,116,,,,,Power to amend Second Schedule,multistate,
MSCS_ACT_2002_SEC_117,MSCS_ACT_2002,child,act,Central,136,811,69,70,117,,,,,Bar of jurisdiction of courts,byelaws;membership;multistate;registrar;registration,
MSCS_ACT_2002_SEC_118,MSCS_ACT_2002,child,act,Central,48,282,70,70,118,,,,,Indemnity,registrar,
MSCS_ACT_2002_SEC_119,MSCS_ACT_2002,child,act,Central,43,270,70,70,119,,,,,Opening of branches,multistate,
MSCS_ACT_2002_SEC_120,MSCS_ACT_2002,child,act,Central,99,633,70,70,120,,,,,Filing of returns,byelaws;elections;meetings;multistate;registrar,
MSCS_ACT_2002_SEC_121,MSCS_ACT_2002,child,act,Central,77,487,70,71,121,,,,,Certain Acts not to apply,multistate,
MSCS_ACT_2002_SEC_122,MSCS_ACT_2002,child,act,Central,153,1029,71,71,122,,,,,Central Government’s power to give directions to specified multi,management;membership;multistate,
MSCS_ACT_2002_SEC_123,MSCS_ACT_2002,parent,act,Central,515,3141,71,72,123,,,,,Supersession of board of specified multi-state cooperative society,byelaws;management;membership;multistate,
MSCS_ACT_2002_SEC_123_SUB_1,MSCS_ACT_2002,child,act,Central,214,1229,71,71,123,1,,,,Supersession of board of specified multi-state cooperative society,byelaws;membership;multistate,
MSCS_ACT_2002_SEC_123_SUB_2,MSCS_ACT_2002,child,act,Central,32,199,71,71,123,2,,,,Supersession of board of specified multi-state cooperative society,multistate,
MSCS_ACT_2002_SEC_123_SUB_3,MSCS_ACT_2002,child,act,Central,62,346,72,72,123,3,,,,Supersession of board of specified multi-state cooperative society,multistate,
MSCS_ACT_2002_SEC_123_SUB_4,MSCS_ACT_2002,child,act,Central,38,243,72,72,123,4,,,,Supersession of board of specified multi-state cooperative society,byelaws;multistate,
MSCS_ACT_2002_SEC_123_SUB_5,MSCS_ACT_2002,child,act,Central,86,534,72,72,123,5,,,,Supersession of board of specified multi-state cooperative society,byelaws;management;multistate,
MSCS_ACT_2002_SEC_123_SUB_6,MSCS_ACT_2002,child,act,Central,74,507,72,72,123,6,,,,Supersession of board of specified multi-state cooperative society,multistate,
MSCS_ACT_2002_SEC_124,MSCS_ACT_2002,child,act,Central,725,4337,72,74,124,,,,,Power to make rules,byelaws;elections;meetings;membership;multistate;registrar;registration,
MSCS_ACT_2002_SEC_125,MSCS_ACT_2002,child,act,Central,97,561,74,74,125,,,,,Power to remove difficulties,,
MSCS_ACT_2002_SEC_126,MSCS_ACT_2002,child,act,Central,414,2571,74,75,126,,,,,Repeal and saving,byelaws;multistate;registrar;registration,
MSCS_ACT_2002_SCHEDULE_127,MSCS_ACT_2002,child,act,Central,280,2077,76,76,,,,,,The First Schedule,membership,
MSCS_ACT_2002_SCHEDULE_128,MSCS_ACT_2002,child,act,Central,203,1545,77,77,,,,,,The Second Schedule,,
MSCS_AMD_2023_DOC,MSCS_AMD_2023,parent,amendment,Central,4,30,1,23,,,,,,,,CONTEXT_PARENT;DUPLICATE_TEXT;SHORT_CHUNK
MSCS_AMD_2023_CONTEXT_001,MSCS_AMD_2023,child,amendment,Central,239,1686,1,2,,,,,,,multistate,STRUCTURE_UNCERTAIN
MSCS_AMD_2023_CONTEXT_002,MSCS_AMD_2023,child,amendment,Central,229,1379,2,2,,,,,,,multistate,STRUCTURE_UNCERTAIN
MSCS_AMD_2023_ITEM_2,MSCS_AMD_2023,child,amendment,Central,226,1444,2,3,,,,,,"In section 3 of the Multi-State Co-operative Societies Act, 2002 (hereinafter referred",elections;multistate;ombudsman;registrar,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_3,MSCS_AMD_2023,child,amendment,Central,414,2632,3,4,,,,,,"In section 7 of the principal Act, for sub-sections (2) and (3), the following",byelaws;multistate;registrar;registration,
MSCS_AMD_2023_ITEM_4,MSCS_AMD_2023,child,amendment,Central,33,205,4,4,,,,,,"In section 10 of the principal Act, in sub-section (2), in clause (a), for the word Amendment",,
MSCS_AMD_2023_ITEM_5,MSCS_AMD_2023,child,amendment,Central,41,268,4,4,,,,,,"In section 14 of the principal Act,",,
MSCS_AMD_2023_ITEM_6,MSCS_AMD_2023,child,amendment,Central,90,582,4,4,,,,,,"In section 17 of the principal Act, after sub-section (9), the following sub-section Amendment of",meetings;membership;multistate,
MSCS_AMD_2023_ITEM_7,MSCS_AMD_2023,child,amendment,Central,38,219,4,4,,,,,,"In section 19 of the principal Act, in the Explanation, in clause (a),",,
MSCS_AMD_2023_ITEM_8,MSCS_AMD_2023,child,amendment,Central,82,506,4,4,,,,,,"In section 22 of the principal Act, in sub-section (5), for clause (c), the following Amendment of",registrar,
MSCS_AMD_2023_ITEM_9,MSCS_AMD_2023,child,amendment,Central,116,708,4,4,,,,,,"In section 26 of the principal Act,",management;meetings;membership;multistate,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_10,MSCS_AMD_2023,child,amendment,Central,57,344,4,4,,,,,,"In section 28 of the principal Act, for the words “to the society in respect of Amendment of",byelaws;membership;multistate,
MSCS_AMD_2023_ITEM_11,MSCS_AMD_2023,child,amendment,Central,45,263,4,4,,,,,,"In section 29 of the principal Act, for clause (b), the following clause shall be Amendment of",byelaws,
MSCS_AMD_2023_ITEM_12,MSCS_AMD_2023,child,amendment,Central,30,170,4,5,,,,,,"In section 30 of the principal Act, in sub-section (2), for the words “one year”, the Amendment of",,
MSCS_AMD_2023_ITEM_13,MSCS_AMD_2023,child,amendment,Central,170,1045,5,5,,,,,,"For section 35 of the principal Act, the following section shall be substituted,",byelaws;multistate,
MSCS_AMD_2023_ITEM_14,MSCS_AMD_2023,child,amendment,Central,29,185,5,5,,,,,,"In section 39 of the principal Act, in sub-section (1), after clause (o), the following",,
MSCS_AMD_2023_ITEM_15,MSCS_AMD_2023,child,amendment,Central,458,2907,5,6,,,,,,"In section 41 of the principal Act, for sub-section (3), the following sub-sections",byelaws;elections;eligibility;management;meetings;membership;multistate,
MSCS_AMD_2023_ITEM_16,MSCS_AMD_2023,child,amendment,Central,386,2417,6,7,,,,,,"In section 43 of the principal Act,",documents;elections;eligibility;meetings;membership;multistate;registrar,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_17,MSCS_AMD_2023,child,amendment,Central,1894,11643,7,10,,,,,,"For section 45 of the principal Act, the following sections shall be substituted,",byelaws;documents;elections;eligibility;meetings;membership;multistate,LONG_CHUNK_NO_SAFE_SPLIT
MSCS_AMD_2023_ITEM_18,MSCS_AMD_2023,child,amendment,Central,114,745,10,11,,,,,,"In section 49 of the principal Act, in sub-section (2),",elections;membership;multistate,
MSCS_AMD_2023_ITEM_19,MSCS_AMD_2023,child,amendment,Central,194,1205,11,11,,,,,,"In section 50 of the principal Act,",governance;meetings;membership;multistate,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_20,MSCS_AMD_2023,child,amendment,Central,187,1143,11,11,,,,,,"In section 51 of the principal Act, after sub-section (1), the following sub-section",membership;multistate;registrar,
MSCS_AMD_2023_ITEM_21,MSCS_AMD_2023,child,amendment,Central,27,160,11,11,,,,,,"In section 52 of the principal Act, in clause (j), for the words “thirty days”, the",,
MSCS_AMD_2023_ITEM_22,MSCS_AMD_2023,child,amendment,Central,73,477,11,12,,,,,,"In section 53 of the principal Act, for sub-section (1), the following sub-section",byelaws;multistate,
MSCS_AMD_2023_ITEM_23,MSCS_AMD_2023,child,amendment,Central,88,536,12,12,,,,,,"In section 63 of the principal Act, in sub-section (1), for clause (b), the following Amendment",,
MSCS_AMD_2023_ITEM_24,MSCS_AMD_2023,child,amendment,Central,583,3801,12,13,,,,,,"After section 63 of the principal Act, the following sections shall be inserted, Insertion of",management;membership;multistate;registrar,
MSCS_AMD_2023_ITEM_25,MSCS_AMD_2023,child,amendment,Central,194,1248,13,13,,,,,,"In section 64 of the principal Act,",multistate,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_26,MSCS_AMD_2023,child,amendment,Central,39,231,13,13,,,,,,"In section 67 of the principal Act, in sub-section (1), in the first proviso, for the",,
MSCS_AMD_2023_ITEM_27,MSCS_AMD_2023,child,amendment,Central,231,1501,13,14,,,,,,"In section 70 of the principal Act,",deposits;multistate;registrar,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_28,MSCS_AMD_2023,child,amendment,Central,80,511,14,14,,,,,,"After section 70 of the principal Act, the following section shall be inserted, Insertion of",deposits;multistate;registrar,
MSCS_AMD_2023_ITEM_29,MSCS_AMD_2023,child,amendment,Central,129,847,14,14,,,,,,"In section 73 of the principal Act, after sub-section (5), the following sub-section Amendment",multistate,
MSCS_AMD_2023_ITEM_30,MSCS_AMD_2023,child,amendment,Central,532,3374,14,15,,,,,,"In section 78 of the principal Act, after sub-section (1), the following sub-sections Amendment",appeal;complaint;deposits;documents;membership;multistate;ombudsman;registrar,
MSCS_AMD_2023_ITEM_32,MSCS_AMD_2023,child,amendment,Central,288,1897,15,16,,,,,,"In section 86 of the principal Act,",loans;membership;multistate;registrar;registration,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_33,MSCS_AMD_2023,child,amendment,Central,34,194,16,16,,,,,,"In section 94 of the principal Act, in the opening paragraph, after the words and Amendment of",,
MSCS_AMD_2023_ITEM_34,MSCS_AMD_2023,child,amendment,Central,87,604,16,16,,,,,,"In section 98 of the principal Act, after sub-section (2), the following sub-section Amendment of",elections;multistate;registrar,
MSCS_AMD_2023_ITEM_35,MSCS_AMD_2023,child,amendment,Central,158,982,16,16,,,,,,"After section 98 of the principal Act, the following section shall be inserted, Insertion of",deposits;registrar,
MSCS_AMD_2023_ITEM_36,MSCS_AMD_2023,child,amendment,Central,112,769,16,17,,,,,,"In section 103 of the principal Act, in sub-section (1), the following provisos Amendment of",membership;multistate;registrar;registration,
MSCS_AMD_2023_ITEM_37,MSCS_AMD_2023,child,amendment,Central,502,3061,17,18,,,,,,"In section 104 of the principal Act,",byelaws;documents;elections;governance;multistate,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_38,MSCS_AMD_2023,child,amendment,Central,56,320,18,18,,,,,,"After section 105 of the principal Act, the following section shall be inserted, Insertion of",,
MSCS_AMD_2023_ITEM_39,MSCS_AMD_2023,child,amendment,Central,226,1488,18,18,,,,,,"For section 106 of the principal Act, the following sections shall be substituted, Substitution of",appeal;byelaws;management;membership;multistate;ombudsman;timeline,
MSCS_AMD_2023_ITEM_40,MSCS_AMD_2023,child,amendment,Central,46,278,18,18,,,,,,"In section 108 of the principal Act, in sub-section (1), in clause (i), after the words Amendment",registrar,
MSCS_AMD_2023_ITEM_41,MSCS_AMD_2023,child,amendment,Central,27,167,18,18,,,,,,"In section 109 of the principal Act, in clause (a), for the words “co-operative Amendment",,
MSCS_AMD_2023_ITEM_42,MSCS_AMD_2023,child,amendment,Central,131,840,18,19,,,,,,"In section 116 of the principal Act,",,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_43,MSCS_AMD_2023,child,amendment,Central,97,620,19,19,,,,,,"In section 120 of the principal Act,",governance;membership;registrar,
MSCS_AMD_2023_ITEM_44,MSCS_AMD_2023,child,amendment,Central,440,2766,19,20,,,,,,"After section 120 of the principal Act, the following sections shall be inserted,",byelaws;documents;multistate;registrar;registration;reporting,
MSCS_AMD_2023_ITEM_45,MSCS_AMD_2023,child,amendment,Central,62,369,20,20,,,,,,"In section 121 of the principal Act, in sub-section (1), for the words and figures Amendment of",,
MSCS_AMD_2023_ITEM_46,MSCS_AMD_2023,child,amendment,Central,299,1886,20,21,,,,,,"In section 123 of the principal Act,",elections;loans;membership;multistate;timeline,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_47,MSCS_AMD_2023,child,amendment,Central,726,4583,21,22,,,,,,"In section 124 of the principal Act,",appeal;complaint;deposits;documents;elections;meetings;membership;multistate;ombudsman;registrar,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_48,MSCS_AMD_2023,child,amendment,Central,119,764,22,22,,,,,,"In section 125 of the principal Act, after sub-section (1), the following Amendment",multistate,
MSCS_AMD_2023_ITEM_49,MSCS_AMD_2023,child,amendment,Central,272,1632,22,23,,,,,,"After the Second Schedule to the principal Act, the following Schedule shall be Insertion of",management,
MSCS_RULES_2002_DOC,MSCS_RULES_2002,parent,rules,Central,12,66,4,54,,,,,,,,CONTEXT_PARENT;SHORT_CHUNK
MSCS_RULES_2002_CONTEXT_001,MSCS_RULES_2002,child,rules,Central,112,667,4,4,,,,,,,registrar,RULE_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN
MSCS_RULES_2002_RULE_3,MSCS_RULES_2002,child,rules,Central,471,2989,4,5,,,3,,,Application for registration,byelaws;documents;governance;membership;multistate;registrar;registration,STRUCTURE_UNCERTAIN
MSCS_RULES_2002_RULE_4,MSCS_RULES_2002,child,rules,Central,157,982,5,5,,,4,,,Registration,byelaws;multistate;registrar;registration,
MSCS_RULES_2002_RULE_5,MSCS_RULES_2002,child,rules,Central,73,451,6,6,,,5,,,Refusal of registration,multistate;registration,
MSCS_RULES_2002_RULE_6,MSCS_RULES_2002,child,rules,Central,227,1421,6,6,,,6,,,Bye-laws,byelaws;elections;multistate;registrar;registration,
MSCS_RULES_2002_RULE_7,MSCS_RULES_2002,child,rules,Central,182,1128,6,7,,,7,,,Refusal of amendment of bye-laws,byelaws;multistate;registrar,STRUCTURE_UNCERTAIN
MSCS_RULES_2002_RULE_9,MSCS_RULES_2002,child,rules,Central,203,1304,7,8,,,9,,,Maintenance of Registration file by the society,byelaws;membership;multistate;registrar;registration,STRUCTURE_UNCERTAIN
MSCS_RULES_2002_RULE_11,MSCS_RULES_2002,child,rules,Central,428,2566,8,9,,,11,,,Conditions to be complied with for membership,byelaws;eligibility;meetings;membership;multistate;registrar;timeline,
MSCS_RULES_2002_RULE_12,MSCS_RULES_2002,child,rules,Central,72,489,9,9,,,12,,,Classification of federal cooperatives,byelaws;membership,
MSCS_RULES_2002_RULE_13,MSCS_RULES_2002,child,rules,Central,110,681,9,9,,,13,,,Annual General Meeting,byelaws;management;meetings;membership;multistate,
MSCS_RULES_2002_RULE_14,MSCS_RULES_2002,child,rules,Central,523,3028,9,11,,,14,,,Interim board and general meeting for the first election,byelaws;elections;governance;meetings;membership;multistate;registrar;registration;timeline,STRUCTURE_UNCERTAIN
MSCS_RULES_2002_RULE_17,MSCS_RULES_2002,child,rules,Central,84,499,11,11,,,17,,,Voting in general meeting,byelaws;meetings;membership;multistate,
MSCS_RULES_2002_RULE_18,MSCS_RULES_2002,child,rules,Central,53,304,11,11,,,18,,,Minutes of the general meeting,meetings,
MSCS_RULES_2002_RULE_19,MSCS_RULES_2002,child,rules,Central,132,827,11,12,,,19,,,Procedure for conduct of elections,elections;governance;meetings;membership;multistate;registrar,STRUCTURE_UNCERTAIN
MSCS_RULES_2002_SCHEDULE_015,MSCS_RULES_2002,child,rules,Central,126,804,12,12,,,,,,schedule attached with these rules.,elections;eligibility;multistate,
MSCS_RULES_2002_RULE_22,MSCS_RULES_2002,child,rules,Central,179,1097,12,13,,,22,,,Certification of copies of entries in books,byelaws;multistate,
MSCS_RULES_2002_RULE_23,MSCS_RULES_2002,child,rules,Central,40,258,13,13,,,23,,,Government aid to multi-state cooperative societies,multistate,
MSCS_RULES_2002_RULE_24,MSCS_RULES_2002,child,rules,Central,107,653,13,13,,,24,,,Distribution of profit to members,byelaws;membership;multistate,
MSCS_RULES_2002_RULE_25,MSCS_RULES_2002,child,rules,Central,313,2136,13,14,,,25,,,Contribution towards Cooperative Education Fund,management;membership;multistate;registrar,
MSCS_RULES_2002_RULE_26,MSCS_RULES_2002,child,rules,Central,677,4184,14,16,,,26,,,Contributory Provident Fund,byelaws;loans;membership;multistate;registrar,STRUCTURE_UNCERTAIN
MSCS_RULES_2002_RULE_28,MSCS_RULES_2002,parent,rules,Central,862,5217,16,19,,,28,,,Procedure to be adopted by liquidator,claim;deposits;documents;loans;meetings;membership;multistate;registrar;registration,CONTEXT_PARENT
MSCS_RULES_2002_RULE_28_SUB_1,MSCS_RULES_2002,child,rules,Central,35,203,19,19,,,28,1,,Procedure to be adopted by liquidator,registrar,
MSCS_RULES_2002_RULE_28_SUB_2,MSCS_RULES_2002,child,rules,Central,47,300,19,19,,,28,2,,Procedure to be adopted by liquidator,,
MSCS_RULES_2002_CONTEXT_022,MSCS_RULES_2002,child,rules,Central,924,5440,19,21,,,,,,,appeal;registrar;timeline,LONG_CHUNK_NO_SAFE_SPLIT;RULE_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN
MSCS_RULES_2002_RULE_34,MSCS_RULES_2002,child,rules,Central,343,2099,22,22,,,34,,,Preparation of a scheme for the reconstitution or reorganisation of,byelaws;meetings;membership;multistate;registrar,
MSCS_RULES_2002_RULE_35,MSCS_RULES_2002,child,rules,Central,39,218,23,23,,,35,,,Payment of fee for inspection of records,membership,
MSCS_RULES_2002_RULE_36,MSCS_RULES_2002,child,rules,Central,1171,6830,23,25,,,36,,,Mode of service of summon,deposits;documents;membership;registrar;reporting,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN
MSCS_RULES_2002_FORM_026,MSCS_RULES_2002,child,rules,Central,5025,28809,25,37,,,,,,the form specified by the Central Registrar with one or more sufficient,appeal;claim;deposits;management;membership;multistate;registrar;registration;timeline,LONG_CHUNK_NO_SAFE_SPLIT
MSCS_RULES_2002_SCHEDULE_027,MSCS_RULES_2002,child,rules,Central,4087,23956,37,46,,,,,,SCHEDULE,byelaws;elections;eligibility;governance;meetings;membership;multistate;registrar;registration;reporting,LONG_CHUNK_NO_SAFE_SPLIT
MSCS_RULES_2002_FORM_I,MSCS_RULES_2002,child,rules,Central,375,2538,46,49,,,,,,FORM – I,byelaws;documents;multistate;registrar;registration,TABLE_REVIEW
