chunk_id,source_id,record_type,retrieval_status,document_type,jurisdiction,word_count,char_count,page_start,page_end,section,subsection,rule,subrule,clause,heading,topics,warning
MH_ACT_1960_SEC_147,MH_ACT_1960,child,ACTIVE,act,Maharashtra,587,3102,94,95,147,,,,,Punishments for Offences under section 146,state_law,
MH_ACT_1960_SEC_148,MH_ACT_1960,child,ACTIVE,act,Maharashtra,49,301,95,95,148,,,,,Cognizance of offences,registrar;state_law,
MH_ACT_1960_SEC_148A,MH_ACT_1960,parent,REFERENCE_ONLY,act,Maharashtra,552,3179,95,96,148A,,,,,Contempt of Co-operative Courts and of Co-operative Appellate Court,complaint;documents;reporting;state_law,
MH_ACT_1960_SEC_148A_SUB_1,MH_ACT_1960,child,ACTIVE,act,Maharashtra,142,792,95,95,148A,1,,,,Contempt of Co-operative Courts and of Co-operative Appellate Court,documents;state_law,
MH_ACT_1960_SEC_148A_SUB_2,MH_ACT_1960,child,ACTIVE,act,Maharashtra,56,310,95,95,148A,2,,,,Contempt of Co-operative Courts and of Co-operative Appellate Court,state_law,
MH_ACT_1960_SEC_148A_SUB_3,MH_ACT_1960,child,ACTIVE,act,Maharashtra,121,708,95,96,148A,3,,,,Contempt of Co-operative Courts and of Co-operative Appellate Court,complaint;state_law,
MH_ACT_1960_SEC_148A_SUB_4,MH_ACT_1960,child,ACTIVE,act,Maharashtra,70,406,96,96,148A,4,,,,Contempt of Co-operative Courts and of Co-operative Appellate Court,state_law,
MH_ACT_1960_SEC_148A_SUB_5,MH_ACT_1960,child,ACTIVE,act,Maharashtra,30,174,96,96,148A,5,,,,Contempt of Co-operative Courts and of Co-operative Appellate Court,state_law,
MH_ACT_1960_SEC_148A_SUB_6,MH_ACT_1960,child,ACTIVE,act,Maharashtra,52,304,96,96,148A,6,,,,Contempt of Co-operative Courts and of Co-operative Appellate Court,state_law,
MH_ACT_1960_SEC_148A_SUB_7,MH_ACT_1960,child,ACTIVE,act,Maharashtra,71,396,96,96,148A,7,,,,Contempt of Co-operative Courts and of Co-operative Appellate Court,reporting;state_law,
MH_ACT_1960_SEC_149,MH_ACT_1960,parent,REFERENCE_ONLY,act,Maharashtra,694,4181,97,98,149,,,,,Maharashtra State Co-operative Appellate Court,appeal;membership;state_law,
MH_ACT_1960_SEC_149_SUB_1,MH_ACT_1960,child,ACTIVE,act,Maharashtra,32,189,97,97,149,1,,,,Maharashtra State Co-operative Appellate Court,state_law,
MH_ACT_1960_SEC_149_SUB_2,MH_ACT_1960,child,ACTIVE,act,Maharashtra,54,335,97,97,149,2,,,,Maharashtra State Co-operative Appellate Court,state_law,
MH_ACT_1960_SEC_149_SUB_3,MH_ACT_1960,child,ACTIVE,act,Maharashtra,18,110,97,97,149,3,,,,Maharashtra State Co-operative Appellate Court,membership;state_law,SHORT_COMPLETE_PROVISION
MH_ACT_1960_SEC_149_SUB_4,MH_ACT_1960,child,ACTIVE,act,Maharashtra,36,201,97,97,149,4,,,,Maharashtra State Co-operative Appellate Court,state_law,
